8	14	5	91
8	14	5	91
8	15	5	91
8	15	5	91
8	15	5	90
8	16	5	90
8	16	5	89
8	16	5	89
9	18	4	90
9	18	4	91
9	18	4	91
9	18	4	91
9	18	4	92
9	17	4	92
9	17	4	92
9	17	4	93
9	16	4	94
9	16	4	94
9	16	4	94
9	16	4	94
9	16	4	94
9	16	4	94
9	16	4	94
9	15	4	94
9	14	4	94
9	14	4	94
9	14	4	94
8	13	5	94
8	13	5	96
8	13	5	96
8	13	5	96
8	12	5	97
8	12	5	97
8	12	5	97
8	12	5	97
8	12	5	97
8	12	5	97
8	11	5	97
8	11	5	97
8	11	5	97
8	11	5	96
8	12	5	96
8	12	5	96
8	12	5	96
8	12	5	96
8	11	5	95
8	11	5	95
8	11	5	95
8	11	5	95
8	11	5	95
8	11	5	95
8	11	5	94
8	11	5	96
8	12	5	96
8	12	5	96
8	12	5	96
8	12	5	96
7	11	5	96
7	11	5	96
7	11	5	96
7	11	5	96
7	11	5	96
7	10	5	96
7	10	5	96
7	10	5	96
7	10	5	96
7	10	5	97
7	10	5	98
7	10	5	98
7	10	5	98
7	10	5	98
7	10	5	98
7	10	5	98
6	8	5	98
6	8	5	98
6	8	5	98
6	8	5	97
6	8	5	97
6	10	5	97
6	10	5	95
6	11	5	95
6	11	5	95
6	12	5	95
6	12	5	95
6	12	5	94
6	12	5	95
5	12	5	95
5	12	5	95
5	12	5	95
5	12	5	95
5	12	5	95
5	12	5	95
5	13	5	95
5	13	5	95
5	13	5	95
5	13	5	95
5	13	5	95
5	11	5	97
5	11	5	98
5	11	5	98
5	11	5	98
5	11	5	98
5	11	5	98
6	13	5	98
6	14	5	98
6	15	5	98
6	15	5	98
6	15	5	98
6	15	5	96
6	15	5	96
6	15	5	97
6	16	5	97
6	16	5	97
6	16	5	97
6	16	5	97
6	16	5	98
6	16	5	98
6	16	5	98
6	16	5	99
6	16	5	99
6	16	4	100
6	16	3	100
6	15	2	100
6	15	2	100
6	15	2	101
7	18	2	101
7	19	2	101
7	21	2	102
8	23	2	102
8	25	2	102
8	26	2	103
8	25	2	103
8	25	2	104
8	26	2	103
8	27	2	103
8	27	2	103
8	24	5	104
8	24	5	103
8	24	5	103
8	25	5	103
8	26	5	104
8	26	5	105
8	26	5	104
8	26	5	105
8	26	5	105
8	26	5	103
8	27	5	103
8	26	5	104
8	27	5	104
8	27	5	104
8	25	7	104
8	25	7	104
8	25	7	104
8	25	7	105
8	25	7	105
8	25	7	105
10	28	4	105
10	27	4	106
10	26	5	107
10	26	5	107
10	26	5	108
10	26	5	108
10	25	5	108
10	25	5	108
10	25	5	107
10	25	5	107
10	26	5	107
10	26	5	107
10	26	5	106
10	26	5	106
11	28	3	106
11	29	3	106
11	28	3	107
11	28	3	106
11	29	3	106
11	29	3	107
11	28	3	107
11	28	3	107
12	29	2	108
12	29	2	108
12	28	2	108
11	25	3	108
11	25	2	108
11	26	2	108
11	26	2	108
11	26	2	108
11	27	2	108
11	27	2	110
11	28	2	110
11	28	2	111
11	28	2	112
11	28	2	112
11	28	2	113
11	28	2	113
11	29	2	113
11	29	2	113
11	27	2	113
11	27	2	113
11	27	2	112
11	27	2	113
11	28	2	113
11	28	2	114
11	28	2	113
11	28	2	112
11	29	3	112
10	28	3	112
10	28	3	112
10	28	3	112
9	25	4	111
9	25	4	111
9	25	4	111
8	25	4	111
8	25	4	111
8	25	4	111
9	27	4	111
9	28	4	111
9	29	4	110
9	29	4	110
9	29	4	110
9	30	4	110
9	29	5	110
9	27	7	110
9	26	7	110
8	21	10	110
9	22	9	110
9	23	9	110
9	22	10	111
9	22	10	111
9	21	10	111
9	21	10	111
9	21	10	111
8	20	11	111
8	19	11	111
8	19	11	111
8	19	11	111
8	19	11	110
8	19	11	111
8	20	11	111
8	20	11	112
8	20	11	112
9	21	10	112
10	24	8	112
10	24	8	112
10	24	8	112
10	24	8	112
10	23	8	112
10	23	8	112
10	23	8	112
10	20	11	112
10	20	11	112
10	20	11	112
10	20	11	112
10	20	11	112
10	21	11	112
10	20	11	112
10	20	11	112
10	20	11	112
10	19	11	112
10	19	11	113
10	19	11	113
10	19	11	113
10	19	11	113
10	19	11	113
10	19	11	113
10	18	11	111
10	18	11	111
10	19	11	111
10	20	11	111
11	23	8	110
11	23	8	110
11	22	8	110
11	23	8	110
11	23	8	110
11	23	8	111
11	22	8	112
11	22	8	112
11	22	8	112
10	21	8	112
10	21	8	111
10	22	8	111
11	24	8	112
11	25	8	112
11	23	9	113
11	23	9	113
11	23	9	113
11	23	9	113
11	23	9	114
11	23	9	114
11	23	9	114
10	22	9	115
10	22	9	116
10	21	9	116
10	21	9	116
10	21	9	116
10	21	9	116
10	20	9	117
9	19	10	117
9	19	10	117
9	19	10	117
9	19	10	118
9	19	10	118
9	19	10	120
10	21	9	120
10	20	9	120
10	20	9	120
10	20	9	122
10	20	9	122
10	20	9	122
10	19	9	122
10	18	10	122
10	18	10	122
10	18	10	122
10	19	10	122
9	19	10	122
9	20	10	122
9	17	13	122
9	17	13	120
9	18	13	120
9	19	13	120
9	19	13	120
9	20	12	120
9	21	12	120
9	22	12	120
9	21	12	120
9	21	12	120
9	21	12	119
9	21	12	120
9	21	13	121
9	21	13	121
10	22	12	122
10	22	12	122
10	20	12	122
10	20	12	122
10	20	12	121
10	21	12	120
11	24	9	120
11	25	9	120
11	26	9	120
11	26	9	120
11	26	9	120
11	27	9	119
11	26	9	119
11	27	9	118
11	27	10	118
11	27	10	118
12	29	10	118
12	29	11	118
12	29	11	118
12	29	11	118
12	29	11	118
12	29	11	118
12	30	11	118
12	30	11	118
12	29	11	116
12	29	11	117
12	30	11	117
12	30	11	117
12	31	11	117
12	31	11	118
11	27	15	118
10	24	18	118
10	24	17	118
10	24	16	118
11	26	14	119
11	26	14	119
11	27	14	120
12	29	13	119
12	31	13	119
12	29	14	119
12	29	14	119
12	30	14	119
12	29	14	118
12	27	14	118
12	27	14	118
12	28	14	119
12	28	14	119
12	27	15	119
12	27	15	120
12	27	15	120
12	27	15	120
11	25	15	120
11	25	15	121
11	25	15	121
11	25	15	121
11	25	15	122
11	25	15	122
11	25	15	123
11	25	15	123
11	25	15	123
11	25	15	123
11	25	14	122
11	25	14	122
11	26	14	121
11	26	14	121
11	26	14	120
12	29	14	122
13	32	13	123
13	33	13	123
13	32	13	123
13	32	13	123
13	32	13	123
13	32	13	123
13	32	13	122
13	32	13	122
13	30	13	121
13	30	13	121
13	32	13	121
13	32	13	122
13	32	13	122
13	32	13	123
13	32	13	123
13	32	13	123
13	32	13	123
13	32	13	123
13	31	13	122
12	30	14	122
12	29	14	122
12	29	14	122
12	29	14	122
12	31	14	122
12	31	14	122
11	31	13	122
11	29	13	122
11	27	16	123
11	27	16	123
11	27	16	123
11	27	16	124
11	27	16	124
10	26	16	124
9	25	16	124
9	25	16	124
9	25	16	124
9	25	16	126
9	25	16	126
9	25	16	126
9	23	18	125
9	24	18	126
9	25	18	126
9	25	18	125
10	27	18	124
10	28	18	124
10	31	18	124
10	31	18	124
11	34	15	124
11	34	15	124
11	34	15	124
11	34	15	124
11	32	14	125
11	31	14	126
11	31	14	127
11	31	14	127
11	31	13	128
11	31	13	128
11	31	13	128
11	29	15	127
13	32	13	129
13	32	13	129
13	32	13	128
13	33	13	128
13	33	13	128
13	33	13	127
13	33	13	127
13	34	13	127
13	33	13	127
12	30	15	126
12	31	14	127
12	31	13	127
12	31	12	127
12	31	12	126
12	33	12	126
13	35	12	126
13	36	12	126
13	37	12	127
13	37	12	128
14	38	11	128
14	37	12	128
14	37	12	128
14	37	12	127
14	37	12	127
14	37	12	127
14	37	12	126
14	39	12	125
14	39	12	125
14	40	12	125
14	40	12	125
14	40	12	124
14	40	12	124
14	40	12	125
14	40	12	125
14	40	12	125
14	37	13	125
14	39	12	125
14	39	12	125
14	40	12	124
14	40	12	124
15	41	12	124
15	40	12	124
15	38	12	124
15	38	12	124
15	38	12	123
15	37	13	125
14	36	13	125
14	37	13	124
14	36	13	123
14	38	13	123
14	35	14	123
14	35	14	123
14	34	15	123
14	34	15	123
14	34	15	123
15	36	15	123
15	37	15	123
15	38	15	123
15	38	15	123
15	38	15	123
16	38	14	123
16	38	14	122
16	37	14	122
16	37	14	122
16	37	14	121
17	39	13	121
17	37	13	120
17	38	13	120
17	39	13	120
17	40	13	120
18	40	12	119
18	40	12	118
19	42	11	118
19	42	11	118
19	42	11	118
19	42	11	118
19	41	12	118
19	41	12	118
19	41	12	118
19	41	12	118
19	42	12	118
19	41	13	119
19	41	13	119
19	41	13	119
19	40	13	118
19	41	13	118
18	39	14	118
17	39	15	118
16	36	17	116
15	36	17	115
14	37	17	116
13	37	17	116
13	35	16	116
13	35	16	116
13	37	16	115
13	37	18	115
13	37	18	115
13	35	20	114
13	34	20	114
13	34	20	114
13	34	20	114
14	36	19	111
14	37	19	112
14	39	19	111
14	39	19	110
14	41	19	110
15	40	19	112
15	41	19	113
15	41	19	113
15	41	19	113
15	40	19	114
15	40	19	114
15	40	19	114
15	38	21	115
14	37	21	115
15	38	19	116
15	37	19	116
16	36	19	116
16	36	19	114
15	36	19	113
15	37	19	112
15	37	19	112
14	35	21	112
14	34	21	111
14	35	21	111
14	36	21	111
15	38	20	111
15	38	20	111
15	38	20	111
15	38	20	112
15	38	20	112
15	39	20	112
15	39	20	112
16	41	18	112
16	40	19	113
15	38	21	113
15	38	21	113
16	40	18	113
16	41	18	114
16	41	18	114
16	41	18	112
16	40	18	112
16	41	18	112
16	41	18	111
16	42	18	111
16	42	18	112
16	41	19	112
16	42	19	113
16	42	18	112
16	43	18	112
16	42	18	111
16	42	18	111
15	38	21	111
15	38	21	111
16	38	21	110
15	38	21	110
15	38	21	110
15	40	21	109
15	41	21	109
15	41	21	109
15	40	21	109
15	40	21	109
15	39	22	109
15	39	22	109
15	38	22	108
15	37	22	108
16	40	20	108
16	39	19	108
16	38	19	108
16	38	19	109
16	38	19	108
16	40	19	107
17	42	18	108
17	41	18	107
18	43	17	107
18	43	17	107
18	43	17	106
18	42	17	105
18	43	17	103
18	43	17	102
18	46	17	102
18	46	16	101
19	49	15	101
19	50	15	101
19	50	14	101
19	51	13	101
19	51	13	101
19	50	14	102
19	49	14	102
19	49	14	101
19	48	14	100
19	50	14	100
18	48	15	100
18	49	15	97
18	49	15	97
18	50	15	97
18	52	15	96
17	50	17	96
17	51	17	96
17	51	17	96
17	50	17	96
16	50	17	95
16	50	17	95
16	50	17	95
16	51	17	95
16	50	17	95
16	51	17	95
16	50	18	95
16	50	18	95
16	50	18	95
16	50	18	95
16	50	18	95
16	50	18	95
17	50	17	94
17	47	19	94
17	46	19	94
16	44	21	93
17	45	19	93
17	44	21	93
17	42	21	93
16	38	24	93
16	39	23	93
16	39	23	94
15	38	24	95
15	37	24	95
15	37	24	94
15	36	24	93
16	38	23	93
16	39	23	93
16	39	23	93
16	39	23	95
15	38	23	95
15	38	23	95
15	38	23	95
16	40	21	95
16	38	22	95
16	38	22	95
16	35	25	95
17	35	23	95
17	35	23	96
18	37	21	96
18	38	21	97
18	38	21	97
19	39	20	96
19	39	20	96
19	39	20	96
19	39	20	96
19	40	20	96
19	40	20	97
18	39	20	97
18	39	20	97
18	40	20	97
18	40	20	97
18	40	20	98
18	39	21	97
19	40	20	97
18	39	21	96
19	43	17	97
19	44	17	97
19	44	17	97
19	45	17	98
19	45	17	98
18	44	17	98
17	42	17	98
17	42	17	97
17	41	17	97
17	40	17	96
17	40	17	96
17	39	17	97
17	40	17	97
16	37	18	97
16	37	17	97
16	38	17	98
16	36	17	98
17	39	16	98
17	39	16	98
17	39	16	98
17	39	16	98
17	39	16	98
17	38	16	98
17	38	15	98
17	39	15	98
17	39	15	99
17	39	15	99
17	38	15	100
16	35	16	100
16	36	16	99
16	36	16	99
16	36	16	99
16	36	16	99
16	37	16	98
16	36	16	97
16	33	19	97
16	33	19	97
16	35	18	97
16	35	17	97
16	35	17	96
16	36	17	95
16	37	16	95
16	39	16	94
16	38	16	94
16	40	16	94
16	39	17	94
16	40	17	94
15	39	17	94
15	39	17	93
15	40	17	94
15	39	17	94
15	39	17	95
15	39	17	96
15	38	16	98
15	39	16	96
15	39	16	96
15	40	16	96
15	41	16	96
15	41	16	96
15	39	16	96
15	37	16	96
15	36	16	95
15	36	16	95
15	36	16	95
15	36	16	95
16	36	16	95
16	36	16	94
16	35	16	94
16	36	16	94
16	35	16	94
17	37	16	93
17	38	16	93
17	38	16	93
17	39	16	92
17	37	19	92
17	36	19	92
17	35	19	93
17	36	19	93
17	36	19	93
17	36	19	95
17	36	19	95
17	36	19	95
17	35	19	94
17	34	19	93
16	34	20	92
17	37	19	92
17	37	19	92
17	36	19	92
17	36	19	93
17	36	19	93
17	36	19	92
17	37	19	92
17	37	19	92
17	37	19	92
18	40	16	92
18	40	16	91
18	40	16	92
18	40	16	92
18	41	16	92
18	41	16	92
18	40	16	92
18	40	16	92
18	40	16	92
18	39	16	92
18	38	17	93
18	36	18	93
18	36	18	93
18	36	18	94
18	37	18	95
18	34	17	95
18	34	17	95
17	33	17	93
17	34	17	94
17	35	17	93
16	34	17	92
16	35	18	92
15	33	18	92
15	34	18	91
15	34	18	91
15	35	18	92
15	34	18	92
15	33	18	92
15	33	18	92
15	31	21	93
14	30	21	92
14	30	21	91
15	30	20	91
15	32	20	91
15	33	20	91
15	33	20	91
15	33	20	90
15	32	20	90
15	32	20	90
15	31	20	90
14	29	21	90
15	31	20	90
16	33	20	89
16	33	20	89
16	34	20	89
16	35	20	89
16	35	20	89
16	35	20	88
16	36	20	88
17	39	17	86
18	40	17	86
18	42	17	87
18	43	17	85
18	45	17	85
18	45	17	85
18	46	16	85
18	46	16	87
18	46	16	87
17	45	16	87
17	40	21	87
18	41	20	87
18	42	20	87
18	42	20	87
18	41	21	87
18	40	21	87
18	39	21	86
18	39	21	86
18	38	21	86
18	39	21	86
18	38	22	85
18	38	22	85
17	33	25	85
17	35	24	84
17	36	24	84
17	37	24	84
17	37	24	83
17	38	24	82
17	38	24	82
17	38	24	81
18	43	19	81
18	43	20	81
18	43	20	81
18	42	20	81
19	42	19	80
19	42	19	80
19	40	20	80
19	41	20	81
19	41	20	81
18	40	20	80
19	43	19	81
19	43	19	81
18	40	20	81
18	40	19	81
18	40	19	81
18	42	19	81
18	42	19	80
19	44	19	80
19	46	19	80
19	47	19	82
18	47	19	81
19	48	18	82
19	48	18	83
19	48	18	84
19	47	18	84
19	47	18	85
19	47	18	86
19	47	18	86
19	46	19	86
19	46	19	86
19	46	19	86
19	43	20	86
19	43	20	86
19	43	20	85
18	43	20	84
18	43	20	84
18	43	20	84
18	43	20	85
18	43	20	84
18	43	20	84
18	43	20	84
17	42	20	84
17	43	20	83
17	44	20	82
17	44	20	82
16	41	22	81
15	40	22	82
15	40	22	82
16	41	21	82
16	41	21	82
16	42	21	83
17	44	20	83
17	44	20	84
15	39	23	82
15	39	23	82
15	40	23	82
16	42	23	82
16	43	23	82
16	44	23	81
16	43	23	80
16	42	23	80
16	42	23	80
16	42	23	80
16	39	24	81
15	34	29	82
16	35	27	82
16	36	27	82
16	37	27	82
16	38	27	82
16	38	27	82
15	36	27	82
15	36	27	82
15	32	30	82
15	31	30	82
15	30	31	82
15	30	31	82
14	27	34	82
14	28	34	82
14	28	34	82
14	28	34	82
13	27	34	82
13	27	34	81
13	28	34	83
14	29	33	83
14	29	33	83
15	31	33	82
15	33	33	81
15	35	33	82
15	35	33	82
15	36	33	82
15	36	33	82
15	36	33	82
17	39	30	82
17	39	30	81
18	40	29	81
18	40	29	81
17	40	29	80
16	39	29	80
16	38	29	80
15	37	29	81
14	37	29	83
14	36	31	83
13	36	31	84
13	36	31	84
13	36	31	84
13	36	31	84
13	36	31	84
13	35	31	84
13	34	31	83
12	32	31	83
12	34	31	84
12	34	31	83
11	32	31	83
11	32	31	83
11	32	31	84
11	32	32	85
11	32	32	84
11	32	31	84
11	32	31	84
11	32	31	85
11	32	31	85
12	33	29	85
12	33	29	85
12	33	29	86
12	33	29	86
12	33	29	87
12	33	29	88
11	31	31	88
11	31	31	88
11	31	31	88
11	30	31	89
11	30	31	89
11	30	31	89
11	30	31	89
11	29	30	89
11	28	31	89
11	27	31	89
11	27	31	89
11	28	31	89
11	28	31	89
11	28	31	89
11	28	31	89
11	27	31	89
11	26	31	89
11	26	31	89
11	26	31	89
11	26	31	89
11	26	31	90
11	26	31	91
11	26	31	91
11	26	31	91
11	26	31	92
11	26	31	91
11	26	31	91
11	27	31	91
12	28	30	92
12	28	29	93
12	29	29	93
12	27	29	93
12	27	29	93
12	27	29	94
12	27	28	94
12	26	27	93
12	25	26	94
12	28	26	95
12	27	26	94
11	26	28	94
11	27	28	96
11	28	28	96
11	28	28	95
11	28	28	95
11	26	28	95
11	27	28	95
11	27	28	94
11	28	28	95
11	28	28	95
11	28	28	95
11	28	28	95
11	28	28	94
11	29	28	94
12	29	28	94
12	30	28	95
11	27	30	95
11	26	30	95
11	26	30	95
11	25	30	95
11	26	30	95
11	26	30	94
11	26	30	95
11	26	30	95
10	21	34	95
10	22	33	94
10	22	32	94
10	24	31	95
10	23	30	95
10	24	30	96
10	24	30	95
10	26	30	95
10	27	30	95
10	28	30	95
10	28	30	95
10	28	30	95
10	28	30	96
10	28	30	95
10	28	29	95
10	28	29	95
10	28	29	95
9	28	29	95
9	29	29	95
9	29	29	95
9	29	29	95
9	29	29	95
9	27	29	95
9	26	30	96
9	26	30	96
9	25	30	97
9	25	30	96
9	26	30	96
9	26	30	96
8	25	30	96
7	24	30	97
7	24	30	97
7	24	30	97
7	24	30	97
7	24	29	97
7	24	29	97
7	24	29	97
7	24	29	98
7	25	29	99
7	25	29	99
7	25	29	99
7	25	29	99
7	25	29	99
7	25	29	99
7	25	28	99
7	26	28	99
7	25	28	98
7	25	28	98
7	25	28	99
7	25	28	100
7	25	28	100
7	25	28	100
7	25	28	100
7	25	28	100
7	25	28	100
7	24	28	100
7	24	28	100
7	24	28	100
7	24	28	100
7	24	28	100
7	24	28	100
7	24	28	100
7	24	28	100
7	24	28	102
7	24	28	102
7	23	28	103
7	23	28	103
7	23	28	103
7	23	28	103
7	23	28	103
7	23	28	103
7	22	28	103
7	21	28	103
7	21	28	104
7	21	28	104
7	20	28	104
7	20	28	106
7	20	28	106
7	20	27	106
7	20	27	106
7	21	27	106
7	21	27	106
7	21	27	107
7	21	27	107
7	21	27	107
7	21	27	107
7	21	27	107
7	21	27	107
7	21	27	108
7	21	27	108
7	21	27	108
7	21	27	108
7	21	27	108
7	21	27	108
7	21	27	108
7	21	27	107
7	20	27	107
7	20	27	107
7	20	27	107
7	20	27	107
7	20	27	108
7	20	27	108
7	20	27	108
7	20	27	109
7	19	27	109
7	19	27	109
7	19	27	109
7	19	27	109
7	19	27	109
7	19	27	108
7	19	27	108
7	19	27	108
7	20	27	108
7	20	27	109
7	20	27	109
7	19	27	109
7	19	27	109
7	19	27	110
7	19	27	110
7	19	27	110
7	18	27	110
6	17	27	111
6	17	27	111
6	17	27	111
5	16	27	112
5	16	27	112
5	16	27	112
5	16	27	112
5	16	27	115
5	16	27	115
5	16	27	117
5	16	27	117
5	16	27	117
5	16	27	117
5	16	27	117
5	16	27	117
5	16	27	117
5	16	27	117
5	16	27	117
5	16	27	117
5	16	27	118
5	16	27	118
5	16	27	118
5	16	27	118
5	16	27	118
5	14	27	118
5	15	27	119
5	15	27	120
5	15	27	120
5	15	27	120
5	15	27	120
5	15	27	120
5	15	27	120
5	15	27	120
5	15	27	120
5	15	27	120
5	15	27	121
5	15	27	121
5	15	27	121
5	15	27	121
6	17	27	121
6	18	27	121
6	19	27	121
6	17	29	121
6	17	29	121
6	16	29	120
6	16	29	120
6	16	29	120
6	16	29	120
6	16	29	119
6	16	29	118
6	18	28	118
6	18	27	118
6	18	26	118
6	18	26	118
6	18	26	118
6	19	26	118
6	19	26	118
6	16	29	118
6	16	29	118
6	16	29	118
6	16	29	118
7	18	29	118
8	21	27	118
8	22	27	118
8	22	27	119
8	22	27	119
8	22	27	119
8	22	27	119
8	22	27	118
9	25	27	118
9	26	27	118
9	27	27	118
9	27	27	118
9	28	27	118
9	26	27	119
9	26	27	120
9	26	27	121
10	29	24	122
10	30	24	122
11	32	24	122
11	34	24	122
11	35	24	122
11	34	24	122
11	34	24	122
11	34	24	122
11	34	24	122
11	34	24	123
11	34	24	123
12	36	24	121
12	37	24	121
11	33	28	122
11	33	28	121
10	29	33	121
10	29	33	121
10	28	33	121
10	29	33	122
10	29	33	122
10	30	33	122
10	30	33	122
10	29	33	122
10	30	33	122
10	31	33	120
10	31	33	120
10	31	33	120
10	31	33	120
10	32	33	120
10	33	33	120
10	33	33	120
10	33	33	119
10	33	33	119
10	34	33	119
10	34	33	119
10	32	34	119
10	32	34	119
10	31	34	119
10	31	34	119
10	31	34	119
10	31	34	119
10	31	34	120
10	31	34	120
10	31	34	120
10	31	34	121
10	30	34	121
9	29	34	121
9	29	34	121
9	29	34	121
9	29	34	121
9	29	34	121
9	29	34	121
7	19	44	121
7	19	44	121
7	17	44	121
8	18	43	122
8	18	42	122
8	19	42	120
8	21	42	120
8	21	42	120
8	21	42	120
8	21	42	120
8	21	41	120
8	21	40	120
8	21	39	120
8	20	39	120
7	19	39	120
7	21	39	120
7	21	39	120
7	22	39	120
7	22	39	120
7	23	39	120
7	23	39	120
7	23	39	120
7	22	39	120
7	22	39	120
7	22	39	120
7	22	39	120
7	22	39	120
7	22	39	120
7	22	39	120
7	22	39	121
7	22	39	121
7	22	39	121
6	21	39	121
6	20	40	121
6	20	40	121
6	20	40	121
6	20	39	122
6	20	39	122
6	21	39	122
6	21	39	121
6	21	39	121
6	21	39	121
6	21	39	120
6	21	39	119
6	21	39	119
6	22	39	120
6	23	39	120
6	23	38	120
6	23	37	121
6	23	37	121
6	22	38	120
6	21	38	120
6	21	38	120
7	21	37	120
7	21	37	120
7	21	37	120
7	22	37	120
7	22	37	120
7	22	37	120
7	23	37	120
7	23	37	120
7	23	37	120
6	21	39	120
6	21	39	120
6	21	39	120
6	21	39	119
6	21	39	119
6	21	39	118
6	21	39	118
6	21	39	118
7	22	38	119
7	21	39	120
7	21	39	120
6	19	41	121
6	19	41	121
6	19	41	121
6	19	41	121
6	20	41	121
6	20	41	121
6	20	41	121
6	20	41	121
6	20	41	121
6	20	41	121
6	20	41	121
6	15	45	121
6	15	45	121
6	15	45	121
6	15	45	121
6	15	45	121
6	15	45	121
6	16	45	121
7	17	44	120
7	18	44	120
7	16	45	120
7	16	45	120
7	16	45	121
7	16	45	121
7	16	45	123
7	16	45	123
7	16	45	123
7	16	45	124
7	16	45	125
6	15	45	126
6	13	45	125
6	14	45	124
6	14	45	124
6	14	45	124
6	14	45	123
6	15	45	123
5	13	46	123
5	15	45	124
5	15	45	124
5	16	45	125
7	19	44	125
7	20	44	125
